model,ticker,year,full_pooled_ic,year_full_ic,year_loo_ic,loo_pooled_ic,delta_pooled_ic,abs_delta_pooled_ic,sign,status
baseline_rank_score,TSKB,2025,0.149672565,0.142358181,0.1461781889,0.150945901,0.001273336,0.001273336,positive,complete
baseline_rank_score,TTKOM,2025,0.149672565,0.142358181,0.1300876339,0.1455823826,-0.0040901824,0.0040901824,negative,complete
baseline_rank_score,TUPRS,2025,0.149672565,0.142358181,0.1356621227,0.1474405456,-0.0022320194,0.0022320194,negative,complete
baseline_rank_score,TURSG,2025,0.149672565,0.142358181,0.1450584226,0.1505726455,0.0009000805,0.0009000805,positive,complete
baseline_rank_score,ULKER,2025,0.149672565,0.142358181,0.1457400195,0.1507998445,0.0011272795,0.0011272795,positive,complete
baseline_rank_score,ULUSE,2025,0.149672565,0.142358181,0.1278967868,0.1448521003,-0.0048204647,0.0048204647,negative,complete
baseline_rank_score,VAKBN,2025,0.149672565,0.142358181,0.1261684518,0.1442759886,-0.0053965764,0.0053965764,negative,complete
baseline_rank_score,VESTL,2025,0.149672565,0.142358181,0.1407010711,0.149120195,-0.00055237,0.00055237,negative,complete
baseline_rank_score,YKBNK,2025,0.149672565,0.142358181,0.1399707887,0.1488767676,-0.0007957974,0.0007957974,negative,complete
baseline_rank_score,ZOREN,2025,0.149672565,0.142358181,0.1246105161,0.1437566767,-0.0059158883,0.0059158883,negative,complete
elasticnet,AEFES,2023,-0.0198241823,-0.0988537003,-0.0820370506,-0.0142186324,0.0056055499,0.0056055499,positive,complete
elasticnet,AGESA,2023,-0.0198241823,-0.0988537003,-0.0986635507,-0.0197607991,6.33832e-05,6.33832e-05,positive,complete
elasticnet,AGHOL,2023,-0.0198241823,-0.0988537003,-0.0833759342,-0.014664927,0.0051592554,0.0051592554,positive,complete
elasticnet,AKBNK,2023,-0.0198241823,-0.0988537003,-0.0951337667,-0.0185842045,0.0012399779,0.0012399779,positive,complete
elasticnet,AKENR,2023,-0.0198241823,-0.0988537003,-0.0922612527,-0.0176266998,0.0021974825,0.0021974825,positive,complete
elasticnet,AKSA,2023,-0.0198241823,-0.0988537003,-0.1018768714,-0.020831906,-0.0010077237,0.0010077237,negative,complete
elasticnet,AKSEN,2023,-0.0198241823,-0.0988537003,-0.1151926776,-0.0252705081,-0.0054463258,0.0054463258,negative,complete
elasticnet,ALARK,2023,-0.0198241823,-0.0988537003,-0.0960831569,-0.0189006679,0.0009235145,0.0009235145,positive,complete
elasticnet,ALBRK,2023,-0.0198241823,-0.0988537003,-0.096813457,-0.0191441012,0.0006800811,0.0006800811,positive,complete
elasticnet,ANHYT,2023,-0.0198241823,-0.0988537003,-0.0969838604,-0.0192009024,0.00062328,0.00062328,positive,complete
elasticnet,ARCLK,2023,-0.0198241823,-0.0988537003,-0.1106891599,-0.0237693355,-0.0039451532,0.0039451532,negative,complete
elasticnet,ASELS,2023,-0.0198241823,-0.0988537003,-0.0991260742,-0.0199149736,-9.07913e-05,9.07913e-05,negative,complete
elasticnet,ASTOR,2023,-0.0198241823,-0.0988537003,-0.1084841071,-0.0230343179,-0.0032101356,0.0032101356,negative,complete
elasticnet,BERA,2023,-0.0198241823,-0.0988537003,-0.0929672096,-0.0178620187,0.0019621636,0.0019621636,positive,complete
elasticnet,BIMAS,2023,-0.0198241823,-0.0988537003,-0.072932642,-0.0111838296,0.0086403528,0.0086403528,positive,complete
elasticnet,BRSAN,2023,-0.0198241823,-0.0988537003,-0.0939165998,-0.0181784821,0.0016457002,0.0016457002,positive,complete
elasticnet,BTCIM,2023,-0.0198241823,-0.0988537003,-0.1299934273,-0.0302040913,-0.010379909,0.010379909,negative,complete
elasticnet,CANTE,2023,-0.0198241823,-0.0988537003,-0.0685995278,-0.0097394582,0.0100847242,0.0100847242,positive,complete
elasticnet,CCOLA,2023,-0.0198241823,-0.0988537003,-0.0766328294,-0.0124172254,0.007406957,0.007406957,positive,complete
elasticnet,CEMTS,2023,-0.0198241823,-0.0988537003,-0.0835706809,-0.0147298425,0.0050943398,0.0050943398,positive,complete
elasticnet,CIMSA,2023,-0.0198241823,-0.0988537003,-0.1200856886,-0.0269015118,-0.0070773294,0.0070773294,negative,complete
elasticnet,DEVA,2023,-0.0198241823,-0.0988537003,-0.1031670684,-0.0212619717,-0.0014377894,0.0014377894,negative,complete
elasticnet,DOAS,2023,-0.0198241823,-0.0988537003,-0.0994912243,-0.0200366903,-0.000212508,0.000212508,negative,complete
elasticnet,DOHOL,2023,-0.0198241823,-0.0988537003,-0.0949146766,-0.0185111744,0.0013130079,0.0013130079,positive,complete
elasticnet,DSTKF,2023,-0.0198241823,-0.0988537003,-0.1061471893,-0.0222553453,-0.002431163,0.002431163,negative,complete
elasticnet,EGEEN,2023,-0.0198241823,-0.0988537003,-0.1104944132,-0.02370442,-0.0038802376,0.0038802376,negative,complete
elasticnet,EKGYO,2023,-0.0198241823,-0.0988537003,-0.088609752,-0.0164095329,0.0034146494,0.0034146494,positive,complete
elasticnet,ENJSA,2023,-0.0198241823,-0.0988537003,-0.099685971,-0.0201016059,-0.0002774236,0.0002774236,negative,complete
elasticnet,ENKAI,2023,-0.0198241823,-0.0988537003,-0.115874291,-0.0254977126,-0.0056735302,0.0056735302,negative,complete
elasticnet,EREGL,2023,-0.0198241823,-0.0988537003,-0.1193797318,-0.0266661928,-0.0068420105,0.0068420105,negative,complete
elasticnet,FROTO,2023,-0.0198241823,-0.0988537003,-0.0977871906,-0.0194686791,0.0003555032,0.0003555032,positive,complete
elasticnet,GARAN,2023,-0.0198241823,-0.0988537003,-0.0913118625,-0.0173102364,0.0025139459,0.0025139459,positive,complete
elasticnet,GUBRF,2023,-0.0198241823,-0.0988537003,-0.1159960077,-0.0255382848,-0.0057141025,0.0057141025,negative,complete
elasticnet,HALKB,2023,-0.0198241823,-0.0988537003,-0.0987609241,-0.0197932569,3.09254e-05,3.09254e-05,positive,complete
elasticnet,HEKTS,2023,-0.0198241823,-0.0988537003,-0.0718858785,-0.0108349084,0.008989274,0.008989274,positive,complete
elasticnet,ISCTR,2023,-0.0198241823,-0.0988537003,-0.1103240099,-0.0236476189,-0.0038234365,0.0038234365,negative,complete
elasticnet,ISGYO,2023,-0.0198241823,-0.0988537003,-0.1091555296,-0.0232581254,-0.0034339431,0.0034339431,negative,complete
elasticnet,KCHOL,2023,-0.0198241823,-0.0988537003,-0.0864918815,-0.0157035761,0.0041206063,0.0041206063,positive,complete
elasticnet,KONTR,2023,-0.0198241823,-0.0988537003,-0.1004649578,-0.0203612682,-0.0005370858,0.0005370858,negative,complete
elasticnet,KRDMD,2023,-0.0198241823,-0.0988537003,-0.1017794981,-0.0207994483,-0.0009752659,0.0009752659,negative,complete
elasticnet,KRVGD,2023,-0.0198241823,-0.0988537003,-0.0892913654,-0.0166367374,0.003187445,0.003187445,positive,complete
elasticnet,KUYAS,2023,-0.0198241823,-0.0988537003,-0.1262932399,-0.0289706955,-0.0091465132,0.0091465132,negative,complete
elasticnet,LOGO,2023,-0.0198241823,-0.0988537003,-0.0947442733,-0.0184543733,0.001369809,0.001369809,positive,complete
elasticnet,MAVI,2023,-0.0198241823,-0.0988537003,-0.1125879403,-0.0244022623,-0.00457808,0.00457808,negative,complete
elasticnet,MGROS,2023,-0.0198241823,-0.0988537003,-0.0967891137,-0.0191359868,0.0006881955,0.0006881955,positive,complete
elasticnet,MIATK,2023,-0.0198241823,-0.0988537003,-0.1386596558,-0.0330928342,-0.0132686518,0.0132686518,negative,complete
elasticnet,MPARK,2023,-0.0198241823,-0.0988537003,-0.0992477909,-0.0199555459,-0.0001313635,0.0001313635,negative,complete
elasticnet,NETAS,2023,-0.0198241823,-0.0988537003,-0.0939652864,-0.018194711,0.0016294713,0.0016294713,positive,complete
elasticnet,NTGAZ,2023,-0.0198241823,-0.0988537003,-0.0948903333,-0.01850306,0.0013211223,0.0013211223,positive,complete
elasticnet,ODAS,2023,-0.0198241823,-0.0988537003,-0.083862801,-0.0148272159,0.0049969664,0.0049969664,positive,complete
elasticnet,OTKAR,2023,-0.0198241823,-0.0988537003,-0.0980549673,-0.019557938,0.0002662443,0.0002662443,positive,complete
elasticnet,OYAKC,2023,-0.0198241823,-0.0988537003,-0.1078653327,-0.0228280598,-0.0030038775,0.0030038775,negative,complete
elasticnet,PASEU,2023,-0.0198241823,-0.0988537003,-0.11035851,-0.0236591189,-0.0038349366,0.0038349366,negative,complete
elasticnet,PETKM,2023,-0.0198241823,-0.0988537003,-0.1074514959,-0.0226901142,-0.0028659319,0.0028659319,negative,complete
elasticnet,PGSUS,2023,-0.0198241823,-0.0988537003,-0.1015847514,-0.0207345327,-0.0009103504,0.0009103504,negative,complete
elasticnet,PRKME,2023,-0.0198241823,-0.0988537003,-0.0785316098,-0.0130501522,0.0067740302,0.0067740302,positive,complete
elasticnet,SAHOL,2023,-0.0198241823,-0.0988537003,-0.1007814212,-0.020466756,-0.0006425736,0.0006425736,negative,complete
elasticnet,SASA,2023,-0.0198241823,-0.0988537003,-0.0811606904,-0.0139265124,0.00589767,0.00589767,positive,complete
elasticnet,SELEC,2023,-0.0198241823,-0.0988537003,-0.0969351737,-0.0191846735,0.0006395089,0.0006395089,positive,complete
elasticnet,SISE,2023,-0.0198241823,-0.0988537003,-0.1102509799,-0.0236232755,-0.0037990932,0.0037990932,negative,complete
elasticnet,SKBNK,2023,-0.0198241823,-0.0988537003,-0.1026071716,-0.0210753394,-0.0012511571,0.0012511571,negative,complete
elasticnet,SMRTG,2023,-0.0198241823,-0.0988537003,-0.096594367,-0.0190710712,0.0007531111,0.0007531111,positive,complete
elasticnet,SOKM,2023,-0.0198241823,-0.0988537003,-0.0858832981,-0.0155007149,0.0043234674,0.0043234674,positive,complete
elasticnet,TAVHL,2023,-0.0198241823,-0.0988537003,-0.098468804,-0.0196958836,0.0001282988,0.0001282988,positive,complete
elasticnet,TBORG,2023,-0.0198241823,-0.0988537003,-0.0931862996,-0.0179350488,0.0018891336,0.0018891336,positive,complete
elasticnet,TCELL,2023,-0.0198241823,-0.0988537003,-0.099832031,-0.0201502926,-0.0003261102,0.0003261102,negative,complete
elasticnet,THYAO,2023,-0.0198241823,-0.0988537003,-0.1112490567,-0.0239559678,-0.0041317855,0.0041317855,negative,complete
elasticnet,TOASO,2023,-0.0198241823,-0.0988537003,-0.101487378,-0.0207020749,-0.0008778926,0.0008778926,negative,complete
elasticnet,TRALT,2023,-0.0198241823,-0.0988537003,-0.0847635045,-0.0151274504,0.0046967319,0.0046967319,positive,complete
elasticnet,TRMET,2023,-0.0198241823,-0.0988537003,-0.107816646,-0.0228118309,-0.0029876486,0.0029876486,negative,complete
elasticnet,TSKB,2023,-0.0198241823,-0.0988537003,-0.1008301079,-0.0204829849,-0.0006588025,0.0006588025,negative,complete
elasticnet,TTKOM,2023,-0.0198241823,-0.0988537003,-0.1082061394,-0.022941662,-0.0031174797,0.0031174797,negative,complete
elasticnet,TUPRS,2023,-0.0198241823,-0.0988537003,-0.0741254656,-0.0115814374,0.0082427449,0.0082427449,positive,complete
elasticnet,TURSG,2023,-0.0198241823,-0.0988537003,-0.0976411305,-0.0194199924,0.0004041899,0.0004041899,positive,complete
elasticnet,ULKER,2023,-0.0198241823,-0.0988537003,-0.090484189,-0.0170343452,0.0027898371,0.0027898371,positive,complete
elasticnet,ULUSE,2023,-0.0198241823,-0.0988537003,-0.0828160374,-0.0144782947,0.0053458876,0.0053458876,positive,complete
elasticnet,VAKBN,2023,-0.0198241823,-0.0988537003,-0.0958153801,-0.0188114089,0.0010127734,0.0010127734,positive,complete
elasticnet,VESTL,2023,-0.0198241823,-0.0988537003,-0.1178461014,-0.0261549827,-0.0063308004,0.0063308004,negative,complete
elasticnet,YKBNK,2023,-0.0198241823,-0.0988537003,-0.1042625186,-0.0216271218,-0.0018029394,0.0018029394,negative,complete
elasticnet,ZOREN,2023,-0.0198241823,-0.0988537003,-0.0928454929,-0.0178214465,0.0020027358,0.0020027358,positive,complete
elasticnet,AEFES,2024,-0.0198241823,0.0573370839,0.0541869523,-0.0208742262,-0.0010500439,0.0010500439,negative,complete
elasticnet,AGESA,2024,-0.0198241823,0.0573370839,0.0389727361,-0.0259456316,-0.0061214493,0.0061214493,negative,complete
elasticnet,AGHOL,2024,-0.0198241823,0.0573370839,0.065895813,-0.0169712726,0.0028529097,0.0028529097,positive,complete
elasticnet,AKBNK,2024,-0.0198241823,0.0573370839,0.052969815,-0.0212799386,-0.0014557563,0.0014557563,negative,complete
elasticnet,AKENR,2024,-0.0198241823,0.0573370839,0.0414313535,-0.0251260925,-0.0053019102,0.0053019102,negative,complete
elasticnet,AKSA,2024,-0.0198241823,0.0573370839,0.0532862707,-0.0211744534,-0.0013502711,0.0013502711,negative,complete
elasticnet,AKSEN,2024,-0.0198241823,0.0573370839,0.0561830574,-0.0202088578,-0.0003846755,0.0003846755,negative,complete
elasticnet,ALARK,2024,-0.0198241823,0.0573370839,0.0567672833,-0.0200141159,-0.0001899335,0.0001899335,negative,complete
elasticnet,ALBRK,2024,-0.0198241823,0.0573370839,0.0478578384,-0.0229839309,-0.0031597485,0.0031597485,negative,complete
elasticnet,ANHYT,2024,-0.0198241823,0.0573370839,0.0403359299,-0.0254912337,-0.0056670513,0.0056670513,negative,complete
elasticnet,ARCLK,2024,-0.0198241823,0.0573370839,0.0470058423,-0.0232679296,-0.0034437472,0.0034437472,negative,complete
elasticnet,ASELS,2024,-0.0198241823,0.0573370839,0.0728091529,-0.014666826,0.0051573563,0.0051573563,positive,complete
elasticnet,ASTOR,2024,-0.0198241823,0.0573370839,0.0563534567,-0.0201520581,-0.0003278757,0.0003278757,negative,complete
elasticnet,BERA,2024,-0.0198241823,0.0573370839,0.0576436222,-0.0197220029,0.0001021794,0.0001021794,positive,complete
elasticnet,BIMAS,2024,-0.0198241823,0.0573370839,0.0802580331,-0.0121838659,0.0076403164,0.0076403164,positive,complete
elasticnet,BRSAN,2024,-0.0198241823,0.0573370839,0.0298198637,-0.0289965891,-0.0091724067,0.0091724067,negative,complete
elasticnet,BTCIM,2024,-0.0198241823,0.0573370839,0.0707400195,-0.0153565371,0.0044676452,0.0044676452,positive,complete
elasticnet,CANTE,2024,-0.0198241823,0.0573370839,0.0921859786,-0.0082078841,0.0116162982,0.0116162982,positive,complete
elasticnet,CCOLA,2024,-0.0198241823,0.0573370839,0.0537731256,-0.0210121684,-0.0011879861,0.0011879861,negative,complete
elasticnet,CEMTS,2024,-0.0198241823,0.0573370839,0.0550632911,-0.0205821133,-0.0007579309,0.0007579309,negative,complete
elasticnet,CIMSA,2024,-0.0198241823,0.0573370839,0.0491723466,-0.0225457614,-0.0027215791,0.0027215791,negative,complete
elasticnet,DEVA,2024,-0.0198241823,0.0573370839,0.0652142162,-0.0171984716,0.0026257107,0.0026257107,positive,complete
elasticnet,DOAS,2024,-0.0198241823,0.0573370839,0.0400681597,-0.0255804904,-0.0057563081,0.0057563081,negative,complete
elasticnet,DOHOL,2024,-0.0198241823,0.0573370839,0.0562804284,-0.0201764008,-0.0003522185,0.0003522185,negative,complete
elasticnet,DSTKF,2024,-0.0198241823,0.0573370839,0.0585199611,-0.01942989,0.0003942924,0.0003942924,positive,complete
elasticnet,EGEEN,2024,-0.0198241823,0.0573370839,0.0655550146,-0.0170848721,0.0027393102,0.0027393102,positive,complete
elasticnet,EKGYO,2024,-0.0198241823,0.0573370839,0.0665530672,-0.0167521879,0.0030719944,0.0030719944,positive,complete
elasticnet,ENJSA,2024,-0.0198241823,0.0573370839,0.0574975657,-0.0197706884,5.34939e-05,5.34939e-05,positive,complete
elasticnet,ENKAI,2024,-0.0198241823,0.0573370839,0.061781889,-0.0183425806,0.0014816017,0.0014816017,positive,complete
elasticnet,EREGL,2024,-0.0198241823,0.0573370839,0.0509493671,-0.0219534213,-0.0021292389,0.0021292389,negative,complete
elasticnet,FROTO,2024,-0.0198241823,0.0573370839,0.0560856865,-0.0202413148,-0.0004171325,0.0004171325,negative,complete
elasticnet,GARAN,2024,-0.0198241823,0.0573370839,0.0525073028,-0.0214341094,-0.001609927,0.001609927,negative,complete
elasticnet,GUBRF,2024,-0.0198241823,0.0573370839,0.0787974684,-0.0126707209,0.0071534615,0.0071534615,positive,complete
elasticnet,HALKB,2024,-0.0198241823,0.0573370839,0.0561830574,-0.0202088578,-0.0003846755,0.0003846755,negative,complete
elasticnet,HEKTS,2024,-0.0198241823,0.0573370839,0.0402142162,-0.0255318049,-0.0057076226,0.0057076226,negative,complete
elasticnet,ISCTR,2024,-0.0198241823,0.0573370839,0.0575949367,-0.0197382314,8.59509e-05,8.59509e-05,positive,complete
elasticnet,ISGYO,2024,-0.0198241823,0.0573370839,0.0686465433,-0.0160543625,0.0037698198,0.0037698198,positive,complete
elasticnet,KCHOL,2024,-0.0198241823,0.0573370839,0.0562804284,-0.0201764008,-0.0003522185,0.0003522185,negative,complete
elasticnet,KONTR,2024,-0.0198241823,0.0573370839,0.0966163583,-0.0067310909,0.0130930915,0.0130930915,positive,complete
elasticnet,KRDMD,2024,-0.0198241823,0.0573370839,0.0554527751,-0.0204522853,-0.0006281029,0.0006281029,negative,complete
elasticnet,KRVGD,2024,-0.0198241823,0.0573370839,0.0556231743,-0.0203954855,-0.0005713032,0.0005713032,negative,complete
elasticnet,KUYAS,2024,-0.0198241823,0.0573370839,0.0490749757,-0.0225782184,-0.0027540361,0.0027540361,negative,complete
elasticnet,LOGO,2024,-0.0198241823,0.0573370839,0.0536757546,-0.0210446254,-0.0012204431,0.0012204431,negative,complete
elasticnet,MAVI,2024,-0.0198241823,0.0573370839,0.0523612463,-0.0214827949,-0.0016586125,0.0016586125,negative,complete
