ticker,yahoo_symbol,year,target_date,price_date,close,adjclose,currency,source,status,error
TAVHL,TAVHL.IS,2024,2024-12-31,2024-12-31,274.0,274.0,TRY,yahoo_chart_api,success,
TCELL,TCELL.IS,2024,2024-12-31,2024-12-31,92.80000305175781,89.22036743164062,TRY,yahoo_chart_api,success,
THYAO,THYAO.IS,2024,2024-12-31,2024-12-31,281.0,274.50445556640625,TRY,yahoo_chart_api,success,
TOASO,TOASO.IS,2024,2024-12-31,2024-12-31,205.10000610351562,179.0078582763672,TRY,yahoo_chart_api,success,
TRALT,TRALT.IS,2024,2024-12-31,2024-12-31,22.579999923706055,22.579999923706055,TRY,yahoo_chart_api,success,
TRMET,TRMET.IS,2024,2024-12-31,2024-12-31,74.25,74.25,TRY,yahoo_chart_api,success,
TSKB,TSKB.IS,2024,2024-12-31,2024-12-31,12.220000267028809,11.658474922180176,TRY,yahoo_chart_api,success,
TTKOM,TTKOM.IS,2024,2024-12-31,2024-12-31,43.47999954223633,43.47999954223633,TRY,yahoo_chart_api,success,
TUPRS,TUPRS.IS,2024,2024-12-31,2024-12-31,141.89999389648438,123.9006576538086,TRY,yahoo_chart_api,success,
TURSG,TURSG.IS,2024,2024-12-31,2024-12-31,9.164999961853027,8.976419448852539,TRY,yahoo_chart_api,success,
ULKER,ULKER.IS,2024,2024-12-31,2024-12-31,117.69999694824219,108.92971801757812,TRY,yahoo_chart_api,success,
AGESA,AGESA.IS,2024,2024-12-31,2024-12-31,162.6999969482422,151.10568237304688,TRY,yahoo_chart_api,success,
AGHOL,AGHOL.IS,2024,2024-12-31,2024-12-31,31.299999237060547,30.697166442871094,TRY,yahoo_chart_api,success,
AKBNK,AKBNK.IS,2024,2024-12-31,2024-12-31,64.8499984741211,61.46490478515625,TRY,yahoo_chart_api,success,
AKENR,AKENR.IS,2024,2024-12-31,2024-12-31,13.180000305175781,13.180000305175781,TRY,yahoo_chart_api,success,
AKSA,AKSA.IS,2024,2024-12-31,2024-12-31,12.9399995803833,11.701506614685059,TRY,yahoo_chart_api,success,
AKSEN,AKSEN.IS,2024,2024-12-31,2024-12-31,39.20000076293945,39.20000076293945,TRY,yahoo_chart_api,success,
ALARK,ALARK.IS,2024,2024-12-31,2024-12-31,92.0,89.49921417236328,TRY,yahoo_chart_api,success,
ALBRK,ALBRK.IS,2024,2024-12-31,2024-12-31,6.429999828338623,6.073845386505127,TRY,yahoo_chart_api,success,
ANHYT,ANHYT.IS,2024,2024-12-31,2024-12-31,104.0,91.66083526611328,TRY,yahoo_chart_api,success,
BERA,BERA.IS,2024,2024-12-31,2024-12-31,14.930000305175781,14.930000305175781,TRY,yahoo_chart_api,success,
CEMTS,CEMTS.IS,2024,2024-12-31,2024-12-31,9.40999984741211,9.225160598754883,TRY,yahoo_chart_api,success,
DEVA,DEVA.IS,2024,2024-12-31,2024-12-31,78.4000015258789,78.4000015258789,TRY,yahoo_chart_api,success,
DOHOL,DOHOL.IS,2024,2024-12-31,2024-12-31,14.489999771118164,14.25977611541748,TRY,yahoo_chart_api,success,
EGEEN,EGEEN.IS,2024,2024-12-31,2024-12-31,9807.5,9751.45703125,TRY,yahoo_chart_api,success,
EKGYO,EKGYO.IS,2024,2024-12-31,2024-12-31,13.619999885559082,13.261106491088867,TRY,yahoo_chart_api,success,
ENJSA,ENJSA.IS,2024,2024-12-31,2024-12-31,58.900001525878906,53.8726921081543,TRY,yahoo_chart_api,success,
GARAN,GARAN.IS,2024,2024-12-31,2024-12-31,124.4000015258789,115.3047866821289,TRY,yahoo_chart_api,success,
HALKB,HALKB.IS,2024,2024-12-31,2024-12-31,16.200000762939453,16.200000762939453,TRY,yahoo_chart_api,success,
ISCTR,ISCTR.IS,2024,2024-12-31,2024-12-31,13.539999961853027,12.796182632446289,TRY,yahoo_chart_api,success,
ISGYO,ISGYO.IS,2024,2024-12-31,2024-12-31,18.760000228881836,18.68212127685547,TRY,yahoo_chart_api,success,
KCHOL,KCHOL.IS,2024,2024-12-31,2024-12-31,178.60000610351562,164.4864044189453,TRY,yahoo_chart_api,success,
KRVGD,KRVGD.IS,2024,2024-12-31,2024-12-31,2.2899999618530273,2.2899999618530273,TRY,yahoo_chart_api,success,
LOGO,LOGO.IS,2024,2024-12-31,2024-12-31,107.9000015258789,104.32833862304688,TRY,yahoo_chart_api,success,
MPARK,MPARK.IS,2024,2024-12-31,2024-12-31,382.0,382.0,TRY,yahoo_chart_api,success,
NETAS,NETAS.IS,2024,2024-12-31,2024-12-31,66.0,66.0,TRY,yahoo_chart_api,success,
NTGAZ,NTGAZ.IS,2024,2024-12-31,2024-12-31,6.230000019073486,5.421500205993652,TRY,yahoo_chart_api,success,
ODAS,ODAS.IS,2024,2024-12-31,2024-12-31,6.03000020980835,6.03000020980835,TRY,yahoo_chart_api,success,
OTKAR,OTKAR.IS,2024,2024-12-31,2024-12-31,484.5,484.5,TRY,yahoo_chart_api,success,
PRKME,PRKME.IS,2024,2024-12-31,2024-12-31,23.200000762939453,23.200000762939453,TRY,yahoo_chart_api,success,
RGYAS,RGYAS.IS,2024,2024-12-31,2024-12-31,132.0,130.48989868164062,TRY,yahoo_chart_api,success,
SAHOL,SAHOL.IS,2024,2024-12-31,2024-12-31,96.0,91.10973358154297,TRY,yahoo_chart_api,success,
SELEC,SELEC.IS,2024,2024-12-31,2024-12-31,80.0,79.10122680664062,TRY,yahoo_chart_api,success,
SKBNK,SKBNK.IS,2024,2024-12-31,2024-12-31,4.739999771118164,4.672574996948242,TRY,yahoo_chart_api,success,
SMRTG,SMRTG.IS,2024,2024-12-31,2024-12-31,13.546666145324707,13.546666145324707,TRY,yahoo_chart_api,success,
SOKM,SOKM.IS,2024,2024-12-31,2024-12-31,41.20000076293945,41.20000076293945,TRY,yahoo_chart_api,success,
TBORG,TBORG.IS,2024,2024-12-31,2024-12-31,144.89999389648438,138.14276123046875,TRY,yahoo_chart_api,success,
ULUSE,ULUSE.IS,2024,2024-12-31,2024-12-31,166.1999969482422,166.1999969482422,TRY,yahoo_chart_api,success,
VAKBN,VAKBN.IS,2024,2024-12-31,2024-12-31,23.31999969482422,23.31999969482422,TRY,yahoo_chart_api,success,
VESTL,VESTL.IS,2024,2024-12-31,2024-12-31,71.30000305175781,71.30000305175781,TRY,yahoo_chart_api,success,
YKBNK,YKBNK.IS,2024,2024-12-31,2024-12-31,30.6200008392334,30.6200008392334,TRY,yahoo_chart_api,success,
ZOREN,ZOREN.IS,2024,2024-12-31,2024-12-31,4.360000133514404,4.360000133514404,TRY,yahoo_chart_api,success,
AEFES,AEFES.IS,2025,2025-12-31,2025-12-31,15.710000038146973,15.58004093170166,TRY,yahoo_chart_api,success,
ARCLK,ARCLK.IS,2025,2025-12-31,2025-12-31,101.0,101.0,TRY,yahoo_chart_api,success,
ASELS,ASELS.IS,2025,2025-12-31,2025-12-31,231.6999969482422,231.6999969482422,TRY,yahoo_chart_api,success,
ASTOR,ASTOR.IS,2025,2025-12-31,2025-12-31,116.9000015258789,116.9000015258789,TRY,yahoo_chart_api,success,
BIMAS,BIMAS.IS,2025,2025-12-31,2025-12-31,268.25,268.25,TRY,yahoo_chart_api,success,
BRSAN,BRSAN.IS,2025,2025-12-31,2025-12-31,555.0,555.0,TRY,yahoo_chart_api,success,
BTCIM,BTCIM.IS,2025,2025-12-31,2025-12-31,3.809999942779541,3.809999942779541,TRY,yahoo_chart_api,success,
CANTE,CANTE.IS,2025,2025-12-31,2025-12-31,2.0,2.0,TRY,yahoo_chart_api,success,
CCOLA,CCOLA.IS,2025,2025-12-31,2025-12-31,58.79999923706055,57.84177780151367,TRY,yahoo_chart_api,success,
CIMSA,CIMSA.IS,2025,2025-12-31,2025-12-31,46.5,45.79316329956055,TRY,yahoo_chart_api,success,
DOAS,DOAS.IS,2025,2025-12-31,2025-12-31,188.10000610351562,174.27590942382812,TRY,yahoo_chart_api,success,
DSTKF,DSTKF.IS,2025,2025-12-31,2025-12-31,555.0,555.0,TRY,yahoo_chart_api,success,
ENKAI,ENKAI.IS,2025,2025-12-31,2025-12-31,78.8499984741211,76.2799072265625,TRY,yahoo_chart_api,success,
EREGL,EREGL.IS,2025,2025-12-31,2025-12-31,23.81999969482422,23.500463485717773,TRY,yahoo_chart_api,success,
FROTO,FROTO.IS,2025,2025-12-31,2025-12-31,92.6500015258789,89.57574462890625,TRY,yahoo_chart_api,success,
GUBRF,GUBRF.IS,2025,2025-12-31,2025-12-31,348.0,348.0,TRY,yahoo_chart_api,success,
HEKTS,HEKTS.IS,2025,2025-12-31,2025-12-31,3.059999942779541,3.059999942779541,TRY,yahoo_chart_api,success,
KONTR,KONTR.IS,2025,2025-12-31,2025-12-31,11.520000457763672,11.520000457763672,TRY,yahoo_chart_api,success,
KRDMD,KRDMD.IS,2025,2025-12-31,2025-12-31,25.260000228881836,25.260000228881836,TRY,yahoo_chart_api,success,
KUYAS,KUYAS.IS,2025,2025-12-31,2025-12-31,53.5,53.5,TRY,yahoo_chart_api,success,
MAVI,MAVI.IS,2025,2025-12-31,2025-12-31,43.52000045776367,41.8830680847168,TRY,yahoo_chart_api,success,
MGROS,MGROS.IS,2025,2025-12-31,2025-12-31,522.0,518.494384765625,TRY,yahoo_chart_api,success,
MIATK,MIATK.IS,2025,2025-12-31,2025-12-31,39.41999816894531,39.41999816894531,TRY,yahoo_chart_api,success,
OYAKC,OYAKC.IS,2025,2025-12-31,2025-12-31,23.040000915527344,23.040000915527344,TRY,yahoo_chart_api,success,
PASEU,PASEU.IS,2025,2025-12-31,2025-12-31,135.5,135.5,TRY,yahoo_chart_api,success,
PETKM,PETKM.IS,2025,2025-12-31,2025-12-31,16.229999542236328,16.229999542236328,TRY,yahoo_chart_api,success,
PGSUS,PGSUS.IS,2025,2025-12-31,2025-12-31,191.6999969482422,191.6999969482422,TRY,yahoo_chart_api,success,
SASA,SASA.IS,2025,2025-12-31,2025-12-31,2.7799999713897705,2.7799999713897705,TRY,yahoo_chart_api,success,
SISE,SISE.IS,2025,2025-12-31,2025-12-31,38.380001068115234,37.88758087158203,TRY,yahoo_chart_api,success,
TAVHL,TAVHL.IS,2025,2025-12-31,2025-12-31,298.25,298.25,TRY,yahoo_chart_api,success,
TCELL,TCELL.IS,2025,2025-12-31,2025-12-31,93.0999984741211,93.0999984741211,TRY,yahoo_chart_api,success,
THYAO,THYAO.IS,2025,2025-12-31,2025-12-31,268.5,268.5,TRY,yahoo_chart_api,success,
TOASO,TOASO.IS,2025,2025-12-31,2025-12-31,247.0,231.07736206054688,TRY,yahoo_chart_api,success,
TRALT,TRALT.IS,2025,2025-12-31,2025-12-31,40.97999954223633,40.97999954223633,TRY,yahoo_chart_api,success,
TRMET,TRMET.IS,2025,2025-12-31,2025-12-31,104.4000015258789,104.4000015258789,TRY,yahoo_chart_api,success,
TSKB,TSKB.IS,2025,2025-12-31,2025-12-31,12.350000381469727,11.782501220703125,TRY,yahoo_chart_api,success,
TTKOM,TTKOM.IS,2025,2025-12-31,2025-12-31,57.5,57.5,TRY,yahoo_chart_api,success,
TUPRS,TUPRS.IS,2025,2025-12-31,2025-12-31,184.39999389648438,177.13601684570312,TRY,yahoo_chart_api,success,
TURSG,TURSG.IS,2025,2025-12-31,2025-12-31,11.8100004196167,11.8100004196167,TRY,yahoo_chart_api,success,
ULKER,ULKER.IS,2025,2025-12-31,2025-12-31,108.0,108.0,TRY,yahoo_chart_api,success,
AGESA,AGESA.IS,2025,2025-12-31,2025-12-31,221.1999969482422,214.23350524902344,TRY,yahoo_chart_api,success,
AGHOL,AGHOL.IS,2025,2025-12-31,2025-12-31,28.700000762939453,28.700000762939453,TRY,yahoo_chart_api,success,
AKBNK,AKBNK.IS,2025,2025-12-31,2025-12-31,69.80000305175781,67.63236236572266,TRY,yahoo_chart_api,success,
AKENR,AKENR.IS,2025,2025-12-31,2025-12-31,11.270000457763672,11.270000457763672,TRY,yahoo_chart_api,success,
AKSA,AKSA.IS,2025,2025-12-31,2025-12-31,9.819999694824219,9.317298889160156,TRY,yahoo_chart_api,success,
AKSEN,AKSEN.IS,2025,2025-12-31,2025-12-31,72.5,72.5,TRY,yahoo_chart_api,success,
ALARK,ALARK.IS,2025,2025-12-31,2025-12-31,102.0,102.0,TRY,yahoo_chart_api,success,
ALBRK,ALBRK.IS,2025,2025-12-31,2025-12-31,7.860000133514404,7.632874011993408,TRY,yahoo_chart_api,success,
ANHYT,ANHYT.IS,2025,2025-12-31,2025-12-31,98.25,91.68424224853516,TRY,yahoo_chart_api,success,
BERA,BERA.IS,2025,2025-12-31,2025-12-31,17.5,17.5,TRY,yahoo_chart_api,success,
CEMTS,CEMTS.IS,2025,2025-12-31,2025-12-31,11.25,11.25,TRY,yahoo_chart_api,success,
DEVA,DEVA.IS,2025,2025-12-31,2025-12-31,62.70000076293945,62.70000076293945,TRY,yahoo_chart_api,success,
DOHOL,DOHOL.IS,2025,2025-12-31,2025-12-31,16.950000762939453,16.950000762939453,TRY,yahoo_chart_api,success,
EGEEN,EGEEN.IS,2025,2025-12-31,2025-12-31,8097.5,8097.5,TRY,yahoo_chart_api,success,
EKGYO,EKGYO.IS,2025,2025-12-31,2025-12-31,20.440000534057617,20.440000534057617,TRY,yahoo_chart_api,success,
ENJSA,ENJSA.IS,2025,2025-12-31,2025-12-31,90.3499984741211,86.66638946533203,TRY,yahoo_chart_api,success,
GARAN,GARAN.IS,2025,2025-12-31,2025-12-31,143.5,137.92626953125,TRY,yahoo_chart_api,success,
HALKB,HALKB.IS,2025,2025-12-31,2025-12-31,36.779998779296875,36.779998779296875,TRY,yahoo_chart_api,success,
ISCTR,ISCTR.IS,2025,2025-12-31,2025-12-31,14.09000015258789,13.51279067993164,TRY,yahoo_chart_api,success,
ISGYO,ISGYO.IS,2025,2025-12-31,2025-12-31,21.0,20.912822723388672,TRY,yahoo_chart_api,success,
KCHOL,KCHOL.IS,2025,2025-12-31,2025-12-31,168.8000030517578,162.71607971191406,TRY,yahoo_chart_api,success,
KRVGD,KRVGD.IS,2025,2025-12-31,2025-12-31,2.759999990463257,2.759999990463257,TRY,yahoo_chart_api,success,
LOGO,LOGO.IS,2025,2025-12-31,2025-12-31,150.5,150.5,TRY,yahoo_chart_api,success,
MPARK,MPARK.IS,2025,2025-12-31,2025-12-31,380.5,380.5,TRY,yahoo_chart_api,success,
NETAS,NETAS.IS,2025,2025-12-31,2025-12-31,56.79999923706055,56.79999923706055,TRY,yahoo_chart_api,success,
NTGAZ,NTGAZ.IS,2025,2025-12-31,2025-12-31,10.5,9.84266185760498,TRY,yahoo_chart_api,success,
ODAS,ODAS.IS,2025,2025-12-31,2025-12-31,5.070000171661377,5.070000171661377,TRY,yahoo_chart_api,success,
OTKAR,OTKAR.IS,2025,2025-12-31,2025-12-31,486.0,486.0,TRY,yahoo_chart_api,success,
PRKME,PRKME.IS,2025,2025-12-31,2025-12-31,18.479999542236328,18.479999542236328,TRY,yahoo_chart_api,success,
RGYAS,RGYAS.IS,2025,2025-12-31,2025-12-31,137.8000030517578,137.8000030517578,TRY,yahoo_chart_api,success,
SAHOL,SAHOL.IS,2025,2025-12-31,2025-12-31,84.25,82.9178695678711,TRY,yahoo_chart_api,success,
SELEC,SELEC.IS,2025,2025-12-31,2025-12-31,87.0,86.57181549072266,TRY,yahoo_chart_api,success,
SKBNK,SKBNK.IS,2025,2025-12-31,2025-12-31,7.78000020980835,7.741008758544922,TRY,yahoo_chart_api,success,
SMRTG,SMRTG.IS,2025,2025-12-31,2025-12-31,7.666666030883789,7.666666030883789,TRY,yahoo_chart_api,success,
SOKM,SOKM.IS,2025,2025-12-31,2025-12-31,51.04999923706055,51.04999923706055,TRY,yahoo_chart_api,success,
TBORG,TBORG.IS,2025,2025-12-31,2025-12-31,169.0,169.0,TRY,yahoo_chart_api,success,
ULUSE,ULUSE.IS,2025,2025-12-31,2025-12-31,162.10000610351562,162.10000610351562,TRY,yahoo_chart_api,success,
VAKBN,VAKBN.IS,2025,2025-12-31,2025-12-31,30.68000030517578,30.68000030517578,TRY,yahoo_chart_api,success,
VESTL,VESTL.IS,2025,2025-12-31,2025-12-31,28.700000762939453,28.700000762939453,TRY,yahoo_chart_api,success,
YKBNK,YKBNK.IS,2025,2025-12-31,2025-12-31,36.220001220703125,36.220001220703125,TRY,yahoo_chart_api,success,
ZOREN,ZOREN.IS,2025,2025-12-31,2025-12-31,3.069999933242798,3.069999933242798,TRY,yahoo_chart_api,success,
